Argument ID	Text	Labels
A10015	We should abolish the right to keep and bear arms against the right to keep and bear arms is enshrined in the constitution and cannot be infringed on or revoked - this would dilute the importance and sanctity of other doctrines.	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A10017	We should ban the use of child actors against we shouldn't ban the use of child actors because it is a way for children to find a career early in their life	[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A10020	We should abolish capital punishment against capital punishment is a real deterant to crime and should not be abolished.	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A12002	We should ban cosmetic surgery for minors against minors should be allowed plastic surgery, so long as they get consent from their parents and the plastic surgeon.	[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0]
A12010	We should adopt a multi-party system against multi-party systems slow down what gets done because we have too many different sides trying to come to an agreement	[0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
A12014	We should introduce compulsory voting against not everyone has a strong opinion on every topic.  those who choose not to participate should have the freedom not to.	[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A12016	We should end mandatory retirement against mandatory retirement creates employment opportunities for the younger generation of workers, who would otherwise be increasingly shunted out.	[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A12019	We should abolish the Olympic Games against the olympics have long been the goal for athletes to aim for to be the very best so abolishing the games would take away their dreams and ambitions.	[0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A12023	We should limit judicial activism against judicial activism allows for a check on decrees made by one branch of the government that may think that drastic action is needed for every situation.	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A12026	We should ban human cloning against we should allow human cloning as this will be beneficial to scientific advances in the future.	[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
A12028	We should abolish intellectual property rights against Intellectual property rights keep people from stealing others' ideas and selling them as their own.	[1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0]
A12032	We should adopt a zero-tolerance policy in schools against students should be able to state their opinions and by so learn to mature.  by punishing at first sign of disobedience we are just have conformity not learning.	[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
A12036	We should ban algorithmic trading against ai is the future and algorithmic trading is simply a form of ai that makes the most of trading opportunities which will be the norm in the not to distant future.	[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
A12037	We should cancel pride parades against pride parades are important to understanding others	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
A12046	We should ban factory farming against factory farming is efficient and lowers food production costs.	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
A12049	We should limit executive compensation against we should not limit executive compensation because it is their company that they started, they have a right to the profits.	[0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A12053	We should ban factory farming against we should not ban factory farming because it helps to keep up with demand for food.	[0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
A12060	We should end mandatory retirement against a mandatory retirement age helps employers regularly refresh the workforce with fresh talent	[1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A12066	We should ban human cloning against human cloning gives the chance for individuals to have a child that might not otherwise be able to	[0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]
A12068	We should subsidize student loans against studen loans cannot be subsidised as not only is it unaffordable in the current climate, it would encourage universities offer degree courses purely for financial gain.	[0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]
A12069	We should limit judicial activism against judicial activism is sometimes the best way to get things done	[0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
A12071	We should ban whaling against whaling should be allowed when it will help to revive dwindling fish populations.	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]
A12075	We should end mandatory retirement against mandatory retirement is needed to keep businesses new and fresh with innovation from the younger generation.	[1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A12077	We should subsidize student loans against there are other ways to channel student aid that is not subsidizing loans	[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]
A12079	We should ban targeted killing against we should not ban targeted killing since they are effective at eliminating terrorists with a smaller number of civilians being killed than most other military weapon	[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A12080	We should prohibit school prayer against EVERYONE SHOULD BE ABLE TO PRAY IF THEY WANT TO WEATHER IN SCHOOL OR IN A CHURCH	[1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A12083	We should ban telemarketing against telemarketing shouldn't be banned, this is a free country and people have the right to call others and solicit items.	[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A12086	We should subsidize space exploration against we should not subsidize space exploration because there are far more important things to spend public money on closer to home such as healthcare, education and transport infrastructure	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1]
A12094	We should ban algorithmic trading against algorithmic trading allows for greater numbers of trades to happen, getting more people involved in the economy	[0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A12095	We should abolish the Olympic Games against the olympic games offer a friendly competition meeting where the best athletes around the world can come together to celebrate the best of human physical achievement.	[0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]
A12096	We should subsidize journalism against when you subsidize journalism you are making the reporting agency less likely to report anything bad about the place that is providing the funding. therefore you are getting less accurate news.	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1]
A12099	We should end mandatory retirement against the companies that have the mandatory retirement policy maintain a rotation of employees fresher and updated with the new times	[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A12100	We should abandon the use of school uniform against pupils having to dress in school uniform means no one is singled out for not being able to afford expensive clothes.	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
A12104	We should ban the Church of Scientology against we shouldn't ban the church of scientology because it is a way to study the nature of life	[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
A12106	We should ban the use of child actors against child actors should be allowed to work and contribute their talents to society.	[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
A12107	We should abolish the Olympic Games against the olympic games are a testament to the spirit of amateur athleticism.	[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]
A12110	We should adopt gender-neutral language against we shouldn't have to adopt a gender neutral language, i think people should just understand that people speak languages in different ways and they should be acceptable of that.	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
A12111	We should ban algorithmic trading against algorithmic trading is cost effective because it is timely and accurate.	[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
A12112	We should ban fast food against we shouldn't ban fast food because it is an affordable option for people that might not be able to get hot food otherways.	[0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
A12113	We should ban cosmetic surgery for minors against every one has the right to choose what they want to do with their bodies, it isn't in our place to decide if cosmetic surgery is bad for minors.	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0]
A12115	We should oppose collectivism against collectivism takes care of an entire group's need vs just one persons.	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0]
A12116	We should legalize cannabis against The Highway Loss Data Institute found an increased collision and crash risk in legal marijuana states	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
A12119	We should legalize organ trade against Selling organs is dangerous, leading to many deaths on the operating table.	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A12121	We should legalize sex selection against allowing sex selection could lead to an imbalance of the genders in the population.	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]
A12122	We should fight for the abolition of nuclear weapons against nuclear weapons help keep peace. it's an assurance policy. everyone knows that everyone loses if nuclear war breaks out. this keeps countries in line so as not to provoke a nuclear attack.	[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
A12123	We should abolish safe spaces against everyone needs a place where they can be accepted without judgment.	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
A12124	We should end the use of economic sanctions against economic sanctions work as intended and getting rid of them would make it more difficult to punish offending countries.	[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
A12126	We should legalize cannabis against cannabis has never been scientifically proven to help any conditions.	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
A12129	We should legalize prostitution against prostitution is linked to many rapes, molestation and murders of young women.	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A12131	We should ban factory farming against factory farming reduces the cost of food	[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A12136	We should abolish capital punishment against some people can not be rehabilitated and will only continue their violent acts unless they are put to death.	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
A12140	We should ban the Church of Scientology against if people feel personal satisfaction within scientology, i do not see why we have to prohibit it.	[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]
A12148	We should ban cosmetic surgery against we should not ban cosmetic surgery because there are some people that are seriously need it done to improve their lifestyles	[0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A12154	We should ban targeted killing against based on the reason for targeted killing, in some cases this does make sense.  if a person is a serial murderer, and he is caught in gun fire, this type of killing of the murderer is warranted.	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]
A12156	We should stop the development of autonomous cars against autonomous cars would help people who are disabled be able to have their own transportation.	[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]
A12161	We should abolish capital punishment against Capital punishment provides closure for victim's families who can be reassured that the perpetrator can literally never harm anyone again.	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A12162	We should abandon the use of school uniform against school uniforms allow children to attend school without peer pressure on clothing.	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A12163	We should ban factory farming against factory farming has allowed the prices of food to drop drastically.	[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A12164	We should abolish the three-strikes laws against a criminal will think twice about committing a crime knowing that the next crime he commits might mean life imprisonment.	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
A12166	We should ban algorithmic trading against algorithmic trading is faster and more accurate than human guesswork and so provides greater value to shareholders.	[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
A12167	We should ban private military companies against the state can not have exclusivity in the creation of weapons, leaving aside private capital as a source of technological innovations for our defense	[1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
A12171	We should legalize prostitution against legalising prostitution could lead to more serious crimes such as women becoming involved in the drug trade or people trafficking.	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]
A12172	We should limit judicial activism against judicial activism is an important part of our country.	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
A12175	We should cancel pride parades against pride parades are a necessary step towards bringing awareness to the world that all human beings deserve respect and acceptance.	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1]
A12177	We should abolish safe spaces against safe spaces are essential to people struggling its mental health problems and getting rid of them would increase their likelihood of abusing drugs to cope.	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A12179	We should abolish intellectual property rights against having intellectual property rights is a deterrent for those that would steal another persons ideas and creations so we must not abolish that.	[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
A12187	We should adopt a multi-party system against amulti-party system can lead to unstable coalitions in order to get into power	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A12189	We should limit judicial activism against judicial activism must be supported by all means because judges  knows law and they acting inside the law by judicial activism.	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
A12191	We should end the use of economic sanctions against economic sanctions make items made in foreign countries and shipped here more affordable for struggling americans.	[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
A12194	We should ban human cloning against cloning humans can allow us to advance science and medicine in ways which could save millions of lives by producing organs, stem cells, etc., for those in need.	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0]
A12199	We should adopt atheism against people are entitled to believe in any god that they choose to believe in. as religion offers comfort, aatheism should not be adopted.	[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
A12206	We should ban whaling against whaling is part of a great number of cultures	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]
A12207	We should ban targeted killing against We should not ban targeted killing as it is the only way to deal with particular criminals who are otherwise not able to be captured or killed.	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
