Argument ID	Self-direction: thought	Self-direction: action	Stimulation	Hedonism	Achievement	Power: dominance	Power: resources	Face	Security: personal	Security: societal	Tradition	Conformity: rules	Conformity: interpersonal	Humility	Benevolence: caring	Benevolence: dependability	Universalism: concern	Universalism: nature	Universalism: tolerance	Universalism: objectivity	Type
A10013	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	train
A10014	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	train
A10015	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	train
A10016	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	train
A10017	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	train
A10018	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	train
A10020	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	train
A12001	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	train
A12002	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	train
A12003	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	train
A12004	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	train
A12005	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	1	1	0	1	train
A12006	1	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	train
A12007	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	train
A12008	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0	1	train
A12010	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	train
A12014	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	train
A12015	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	train
A12016	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	train
A12019	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	train
A12022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	train
A12023	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	train
A12024	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	train
A12025	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	train
A12026	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	train
A12028	1	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	train
A12030	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	train
A12031	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	train
A12032	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	train
A12036	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	train
A12037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	train
A12038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	train
A12039	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	train
A12042	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	train
A12043	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	train
A12044	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	train
A12046	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	train
A12049	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	train
A12050	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	train
A12051	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	train
A12053	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	train
A12057	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	train
A12058	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	train
A12059	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	train
A12060	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	train
A12061	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	train
A12063	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	train
A12064	1	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	train
A12065	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	train
A12066	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	train
A12067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	train
A12068	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	train
A12069	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	train
A12071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	train
A12072	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	train
A12075	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	train
A12076	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	train
A12077	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	train
A12078	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	train
A12079	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	train
A12080	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	train
A12082	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	train
A12083	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	train
A12085	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	train
A12086	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	train
A12087	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	train
A12088	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	train
A12089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	train
A12090	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	train
A12092	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	train
A12094	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	train
A12095	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	train
A12096	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	train
A12099	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	train
A12100	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	train
A12102	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	train
A12104	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	train
A12106	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	train
A12107	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	train
A12109	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	train
A12110	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	train
A12111	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	train
A12112	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	train
A12113	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	train
A12115	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	train
A12116	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	train
A12117	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	train
A12118	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	train
A12119	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	train
A12121	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	train
A12122	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	train
A12123	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	train
A12124	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	train
A12126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	train
A12128	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	train
A12129	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	train
A12131	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	train
A12132	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	train
A12135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	train
A12136	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	train
A12140	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	train
A12143	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	train
A12145	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	train
A12146	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	train
A12148	0	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	train
A12150	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	train
A12154	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	train
A12155	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	train
A12156	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	train
A12157	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	train
A12161	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	train
A12162	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	train
A12163	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	train
A12164	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	train
A12166	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	train
A12167	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	train
A12170	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	1	1	train
A12171	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	train
A12172	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	train
A12173	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	train
A12174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	train
A12175	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	1	1	train
A12177	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	train
A12179	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	train
A12181	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	train
A12182	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	train
A12183	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	train
A12184	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	train
A12185	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	train
A12187	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	train
A12188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	train
A12189	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	train
A12191	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	train
A12194	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	train
A12195	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	train
A12199	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	train
A12203	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	train
A12206	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	train
A12207	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	train
A12209	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	train
A12210	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	train
A12212	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	train
A12213	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	train
A12215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	train
A12216	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	train
A12217	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	train
A12218	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	train
A12221	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	train
A12222	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	train
A12223	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	train
A12224	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	train
A12226	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	train
A12227	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	train
A12228	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	train
A12229	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	train
A12230	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	train
A12231	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	train
A12232	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	train
A12233	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	train
A12234	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	train
A12235	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	1	1	train
A12236	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	train
A12238	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	train
A12239	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	train
A12240	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	1	0	train
A12241	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	train
A12242	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	0	train
A12244	0	1	1	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	train
A12245	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	train
A12249	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	train
A12251	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	train
A12252	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	train
A12253	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	train
A12256	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	train
A12257	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	train
A12258	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	train
A12259	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	train
A12260	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	train
A12262	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	train
A12265	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	train
A12266	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	train
A12268	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	train
A12269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	train
A12273	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	train
A12275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	train
A12276	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	train
A12277	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	train
A12278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	train
A12279	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	train
A12283	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	train
A12285	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	train
A12286	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	train
A12287	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	train
A12288	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	train
A12289	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	train
A12291	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	train
A12292	0	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	train
A12293	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	train
A12295	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	train
A12297	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	train
A12298	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	train
A12300	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	train
A12301	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	train
A12302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	train
A12303	0	0	0	0	1	0	1	1	1	0	0	0	0	0	1	1	0	0	0	0	train
A12304	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	train
A12305	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	train
A12307	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	train
A12308	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	train
A12310	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	train
A12312	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	1	0	0	0	train
A12314	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	train
A12315	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	1	0	train
A12316	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	1	0	0	0	train
A12317	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	train
A12318	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	train
A12319	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	1	0	0	0	train
A12320	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	train
A12322	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	train
A12326	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	train
A12327	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	train
A12328	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	train
A12329	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	train
A12330	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	train
A12331	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	train
A12332	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	train
A12333	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	train
A12334	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	train
A12336	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	train
A12337	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	train
A12339	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	train
A12342	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	train
A12343	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	train
A12345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	train
A12346	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	train
A12348	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	train
A12349	1	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	train
A12350	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	train
A12351	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	train
A12352	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	train
A12353	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	train
A12355	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	train
A12356	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	train
A12357	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	train
A12358	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	train
A12360	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	train
A12361	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	train
A12362	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	train
A12364	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	train
A12365	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	train
A12368	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	train
A12369	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	train
A12372	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	train
A12374	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	train
A12375	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	train
A12376	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	train
A12377	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	train
A12379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	train
A12381	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	train
A12383	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	train
A12385	1	1	0	0	0	1	0	0	0	1	0	0	0	0	1	1	1	0	0	1	train
A12386	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	train
A12387	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	1	1	train
A12389	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	train
A12390	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	train
A12392	0	0	0	0	1	1	1	0	1	1	0	0	0	0	1	0	0	0	0	0	train
A12393	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	train
A12396	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	train
A12397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	train
A12398	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	train
A12400	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	train
A12401	1	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	train
A12403	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	train
A12404	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	train
A12405	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	train
A12407	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	train
A12408	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	train
A12412	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	1	train
A12413	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	train
A12416	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	train
A12417	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	train
A12418	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	train
A12419	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	train
A12420	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	train
A12423	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	train
A12425	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	train
A12426	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	train
A12427	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	train
A12428	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	train
A12430	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	train
A12433	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	train
A12435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	train
A12437	1	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	train
A12438	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	train
A12439	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	1	train
A12440	0	0	0	1	0	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0	train
A12441	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	train
A12442	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	train
A12444	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	train
A12446	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	train
A12450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	train
